N,Diff,prevalence,p_error
370,3,0.0005,0.0009127043335086515
370,3,0.001,0.006374673161784861
370,3,0.005,0.28270008208344954
370,3,0.01,0.7160120686977821
370,3,0.05,0.999998800306983
371,3,0.0001,8.212488868286627e-06
371,3,0.0005,0.0009198030190586959
371,3,0.001,0.00642191184267582
371,3,0.005,0.28404905062536145
371,3,0.01,0.7177023138789869
371,3,0.05,0.9999988544316022
372,3,0.0001,8.27863727226319e-06
372,3,0.0005,0.0009269366112888422
372,3,0.001,0.006469359065060409
372,3,0.005,0.2853985492497628
372,3,0.01,0.7193847262166689
372,3,0.05,0.9999989061286808
373,3,0.0001,8.34513658465319e-06
373,3,0.0005,0.0009341051774008902
373,3,0.001,0.006517015055223618
373,3,0.005,0.28674855849526515
373,3,0.01,0.721059317610511
373,3,0.05,0.9999989555063771
374,3,0.0001,8.41198769807594e-06
374,3,0.0005,0.0009413087844688528
374,3,0.001,0.0065648800380982975
374,3,0.005,0.28809905898402444
374,3,0.01,0.722726100262813
374,3,0.05,0.9999990026680662
375,3,0.0001,8.47919150503973e-06
375,3,0.0005,0.0009485474994389564
375,3,0.001,0.006612954237269153
375,3,0.005,0.28945003142187886
375,3,0.01,0.724385086673677
375,3,0.05,0.9999990477125504
376,3,0.0001,8.54674889771978e-06
376,3,0.0005,0.0009558213891299738
376,3,0.001,0.006661237874975301
376,3,0.005,0.2908014565984858
376,3,0.01,0.7260362896362323
376,3,0.05,0.9999990907342596
377,3,0.0001,8.614660768069271e-06
377,3,0.0005,0.000963130520233002
377,3,0.001,0.006709731172113487
377,3,0.005,0.29215331538744893
377,3,0.01,0.7276797222319054
377,3,0.05,0.9999991318234428
378,3,0.0001,8.68292800759729e-06
378,3,0.0005,0.0009704749593121287
378,3,0.001,0.00675843434824186
378,3,0.005,0.29350558874644095
378,3,0.01,0.7293153978257266
378,3,0.05,0.999999171066352
379,3,0.0001,8.751551507701905e-06
379,3,0.0005,0.0009778547728038767
379,3,0.001,0.006807347621582083
379,3,0.005,0.29485825771731977
379,3,0.01,0.7309433300616835
379,3,0.05,0.9999992085454178
380,3,0.0001,8.820532159448113e-06
380,3,0.0005,0.0009852700270179815
380,3,0.001,0.006856471209023218
380,3,0.005,0.296211303426241
380,3,0.01,0.7325635328581117
380,3,0.05,0.9999992443394167
381,3,0.0001,8.889870853678872e-06
381,3,0.0005,0.0009927207881371691
381,3,0.001,0.0069058053261249475
381,3,0.005,0.29756470708376237
381,3,0.01,0.7341760204031282
381,3,0.05,0.9999992785236327
382,3,0.0001,8.959568480793045e-06
382,3,0.0005,0.001000207122217489
382,3,0.001,0.006955350187120013
382,3,0.005,0.29891844998494466
382,3,0.01,0.7357808071501066
382,3,0.05,0.9999993111700098
383,3,0.0001,9.029625931078478e-06
383,3,0.0005,0.0010077290951880924
383,3,0.001,0.007005106004917883
383,3,0.005,0.3002725135094453
383,3,0.01,0.7373779078131916
383,3,0.05,0.9999993423473
384,3,0.0001,9.100044094600968e-06
384,3,0.0005,0.0010152867728520087
384,3,0.001,0.007055072991107969
384,3,0.005,0.30162687912160924
384,3,0.01,0.7389673373628554
384,3,0.05,0.999999372121203
385,3,0.0001,9.17082386076018e-06
385,3,0.0005,0.0010228802208855914
385,3,0.001,0.007105251355962072
385,3,0.005,0.3029815283705508
385,3,0.01,0.7405491110214947
385,3,0.05,0.999999400554501
386,3,0.0001,9.241966119177825e-06
386,3,0.0005,0.0010305095048390722
386,3,0.001,0.007155641308438154
386,3,0.005,0.30433644289023265
386,3,0.01,0.7421232442590675
386,3,0.05,0.999999427707187
387,3,0.0001,9.3134717589205e-06
387,3,0.0005,0.0010381746901365618
387,3,0.001,0.007206243056183337
387,3,0.005,0.3056916043995406
387,3,0.01,0.7436897527887707
387,3,0.05,0.9999994536365879
388,3,0.0001,9.385341668832758e-06
388,3,0.0005,0.0010458758420761605
388,3,0.001,0.007257056805536455
388,3,0.005,0.30704699470234964
388,3,0.01,0.7452486525627582
388,3,0.05,0.999999478397482
389,3,0.0001,9.457576737426088e-06
389,3,0.0005,0.0010536130258304022
389,3,0.001,0.007308082761532053
389,3,0.005,0.3084025956875901
389,3,0.01,0.7467999597678983
389,3,0.05,0.9999995020422114
390,3,0.0001,9.530177853100952e-06
390,3,0.0005,0.0010613863064456996
390,3,0.001,0.007359321127902607
390,3,0.005,0.30975838932930055
390,3,0.01,0.7483436908215715
390,3,0.05,0.9999995246207897
391,3,0.0001,9.603145903813726e-06
391,3,0.0005,0.0010691957488433435
391,3,0.001,0.007410772107082075
391,3,0.005,0.31111435768668705
391,3,0.01,0.7498798623675076
391,3,0.05,0.9999995461810043
392,3,0.0001,9.676481777187718e-06
392,3,0.0005,0.0010770414178188359
392,3,0.001,0.007462435900208897
392,3,0.005,0.3124704829041659
392,3,0.01,0.7514084912716629
392,3,0.05,0.999999566768515
393,3,0.0001,9.750186360735213e-06
393,3,0.0005,0.0010849233780425571
393,3,0.001,0.007514312707128767
393,3,0.005,0.3138267472114107
393,3,0.01,0.7529295946181362
393,3,0.05,0.9999995864269483
394,3,0.0001,9.824260541746455e-06
394,3,0.0005,0.0010928416940598762
394,3,0.001,0.0075664027263984135
394,3,0.005,0.31518313292338884
394,3,0.01,0.7544431897051244
394,3,0.05,0.9999996051979869
395,3,0.0001,9.898705207067593e-06
395,3,0.0005,0.001100796430290929
395,3,0.001,0.007618706155287813
395,3,0.005,0.31653962244039624
395,3,0.01,0.7559492940409167
395,3,0.05,0.9999996231214557
396,3,0.0001,9.973521243211714e-06
396,3,0.0005,0.0011087876510309513
396,3,0.001,0.007671223189783749
396,3,0.005,0.31789619824808557
396,3,0.01,0.7574479253399284
396,3,0.05,0.9999996402354039
397,3,0.0001,1.0048709536691902e-05
397,3,0.0005,0.001116815420450723
397,3,0.001,0.007723954024592694
397,3,0.005,0.31925284291749045
397,3,0.01,0.7589391015187724
397,3,0.05,0.9999996565761838
398,3,0.0001,1.0124270973466132e-05
398,3,0.0005,0.0011248798025960127
398,3,0.001,0.007776898853143921
398,3,0.005,0.32060953910504764
398,3,0.01,0.7604228406923701
398,3,0.05,0.9999996721785261
399,3,0.0001,1.0200206439270332e-05
399,3,0.0005,0.0011329808613883552
399,3,0.001,0.0078300578675925
399,3,0.005,0.3219662695526093
399,3,0.01,0.7618991611700997
399,3,0.05,0.9999996870756109
400,3,0.0001,1.0276516819840431e-05
400,3,0.0005,0.0011411186606249402
400,3,0.001,0.007883431258822182
400,3,0.005,0.32332301708745637
400,3,0.01,0.7633680814519838
400,3,0.05,0.9999997012991374
401,3,0.0001,1.0353203000135203e-05
401,3,0.0005,0.0011492932639787234
401,3,0.001,0.007937019216448848
401,3,0.005,0.3246797646223033
401,3,0.01,0.7648296202249136
401,3,0.05,0.9999997148793888
402,3,0.0001,1.0430265865335464e-05
402,3,0.0005,0.0011575047349984269
402,3,0.001,0.007990821928822944
402,3,0.005,0.32603649515530175
402,3,0.01,0.7662837963589123
402,3,0.05,0.9999997278452954
403,3,0.0001,1.0507706300066921e-05
403,3,0.0005,0.0011657531371090935
403,3,0.001,0.008044839583032926
403,3,0.005,0.327393191770037
403,3,0.01,0.7677306289034341
403,3,0.05,0.9999997402244948
404,3,0.0001,1.0585525188622213e-05
404,3,0.0005,0.0011740385336117543
404,3,0.001,0.008099072364908255
404,3,0.005,0.32874983763552224
404,3,0.01,0.7691701370837034
404,3,0.05,0.9999997520433889
405,3,0.0001,1.066372341529398e-05
405,3,0.0005,0.0011823609876838725
405,3,0.001,0.008153520459022068
405,3,0.005,0.33010641600618773
405,3,0.01,0.7706023402970875
405,3,0.05,0.9999997633271985
406,3,0.0001,1.0742301863819748e-05
406,3,0.0005,0.0011907205623792327
406,3,0.001,0.0082081840486945
406,3,0.005,0.3314629102218676
406,3,0.01,0.7720272581095102
406,3,0.05,0.999999774100017
407,3,0.0001,1.0821261417937045e-05
407,3,0.0005,0.0011991173206284955
407,3,0.001,0.008263063315995467
407,3,0.005,0.33281930370777923
407,3,0.01,0.7734449102518994
407,3,0.05,0.9999997843848586
408,3,0.0001,1.0900602960717265e-05
408,3,0.0005,0.0012075513252386427
408,3,0.001,0.00831815844174777
408,3,0.005,0.33417557997450076
408,3,0.01,0.7748553166166718
408,3,0.05,0.9999997942037081
409,3,0.0001,1.0980327375342824e-05
409,3,0.0005,0.0012160226388938655
409,3,0.001,0.008373469605530204
409,3,0.005,0.33553172261794484
409,3,0.01,0.7762584972542553
409,3,0.05,0.9999998035775653
410,3,0.0001,1.1060435544441027e-05
410,3,0.0005,0.0012245313241551203
410,3,0.001,0.008428996985680115
410,3,0.005,0.3368877153193274
410,3,0.01,0.7776544723696459
410,3,0.05,0.9999998125264898
411,3,0.0001,1.1140928350639179e-05
411,3,0.0005,0.001233077443460573
411,3,0.001,0.008484740759296727
411,3,0.005,0.3382435418451335
411,3,0.01,0.7790432623190012
411,3,0.05,0.9999998210696419
412,3,0.0001,1.1221806676009471e-05
412,3,0.0005,0.0012416610591257093
412,3,0.001,0.008540701102244141
412,3,0.005,0.33959918604707995
412,3,0.01,0.7804248876062707
412,3,0.05,0.9999998292253235
413,3,0.0001,1.1303071402513076e-05
413,3,0.0005,0.001250282233343225
413,3,0.001,0.008596878189154
413,3,0.005,0.3409546318620693
413,3,0.01,0.7817993688798597
413,3,0.05,0.9999998370110156
414,3,0.0001,1.1384723411778097e-05
414,3,0.0005,0.00125894102818358
414,3,0.001,0.008653272193428596
414,3,0.005,0.3423098633121493
414,3,0.01,0.7831667269293301
414,3,0.05,0.9999998444434153
415,3,0.0001,1.1466763585210593e-05
415,3,0.0005,0.0012676375055946654
415,3,0.001,0.00870988328724398
415,3,0.005,0.3436648645044582
415,3,0.01,0.7845269826821356
415,3,0.05,0.9999998515384706
416,3,0.0001,1.1549192803883557e-05
416,3,0.0005,0.001276371727402248
416,3,0.001,0.008766711641552516
416,3,0.005,0.34501961963117556
416,3,0.01,0.7858801572003928
416,3,0.05,0.9999998583114139
417,3,0.0001,1.1632011948536913e-05
417,3,0.0005,0.0012851437553100808
417,3,0.001,0.00882375742608632
417,3,0.005,0.34637411296946274
417,3,0.01,0.7872262716776851
417,3,0.05,0.9999998647767936
418,3,0.0001,1.1715221899799566e-05
418,3,0.0005,0.0012939536508997929
418,3,0.001,0.008881020809359597
418,3,0.005,0.34772832888140326
418,3,0.01,0.7885653474359033
418,3,0.05,0.9999998709485048
419,3,0.0001,1.1798823537967351e-05
419,3,0.0005,0.0013028014756313322
419,3,0.001,0.008938501958672185
419,3,0.005,0.3490822518139398
419,3,0.01,0.7898974059221194
419,3,0.05,0.9999998768398186
420,3,0.0001,1.1882817742892016e-05
420,3,0.0005,0.0013116872908429666
420,3,0.001,0.008996201040112117
420,3,0.005,0.35043586629880585
420,3,0.01,0.7912224687054943
420,3,0.05,0.9999998824634097
421,3,0.0001,1.1967205394425307e-05
421,3,0.0005,0.0013206111577512836
421,3,0.001,0.009054118218558282
421,3,0.005,0.35178915695245583
421,3,0.01,0.7925405574742197
421,3,0.05,0.9999998878313828
422,3,0.0001,1.205198737186386e-05
422,3,0.0005,0.001329573137451523
422,3,0.001,0.0091122536576842
422,3,0.005,0.35314210847598915
422,3,0.01,0.7938516940324944
422,3,0.05,0.9999998929552991
423,3,0.0001,1.213716455450431e-05
423,3,0.0005,0.0013385732909176884
423,3,0.001,0.009170607519959906
423,3,0.005,0.35449470565507624
423,3,0.01,0.7951559002975325
423,3,0.05,0.9999998978461991
424,3,0.0001,1.2222737821088181e-05
424,3,0.0005,0.0013476116790026582
424,3,0.001,0.00922917996665562
424,3,0.005,0.35584693335987383
424,3,0.01,0.7964531982966061
424,3,0.05,0.9999999025146271
425,3,0.0001,1.2308708050356998e-05
425,3,0.0005,0.0013566883624379633
425,3,0.001,0.009287971157844188
425,3,0.005,0.3571987765449455
425,3,0.01,0.7977436101641207
425,3,0.05,0.9999999069706527
426,3,0.0001,1.2395076120497173e-05
426,3,0.0005,0.0013658034018346754
426,3,0.001,0.009346981252404185
426,3,0.005,0.35855022024917027
426,3,0.01,0.7990271581387228
426,3,0.05,0.9999999112238922
427,3,0.0001,1.2481842909695118e-05
427,3,0.0005,0.001374956857682741
427,3,0.001,0.009406210408022808
427,3,0.005,0.35990124959565584
427,3,0.01,0.8003038645604416
427,3,0.05,0.999999915283529
428,3,0.0001,1.2569009295693157e-05
428,3,0.0005,0.001384148790351758
428,3,0.001,0.009465658781198538
428,3,0.005,0.3612518497916428
428,3,0.01,0.8015737518678607
428,3,0.05,0.9999999191583331
429,3,0.0001,1.2656576156011567e-05
429,3,0.0005,0.0013933792600905326
429,3,0.001,0.00952532652724436
429,3,0.005,0.362602006128411
429,3,0.01,0.8028368425953248
429,3,0.05,0.9999999228566788
430,3,0.0001,1.274454436772654e-05
430,3,0.0005,0.0014026483270277446
430,3,0.001,0.009585213800290204
430,3,0.005,0.3639517039811765
430,3,0.01,0.8040931593701756
430,3,0.05,0.9999999263865637
431,3,0.0001,1.2832914808025286e-05
431,3,0.0005,0.0014119560511717255
431,3,0.001,0.00964532075328628
431,3,0.005,0.36530092880899423
431,3,0.01,0.8053427249100211
431,3,0.05,0.9999999297556244
432,3,0.0001,1.2921688353539906e-05
432,3,0.0005,0.00142130249241057
432,3,0.001,0.009705647538005513
432,3,0.005,0.36664966615464734
432,3,0.01,0.8065855620200368
432,3,0.05,0.9999999329711532
433,3,0.0001,1.3010865880569433e-05
433,3,0.0005,0.0014306877105126903
433,3,0.001,0.009766194305046771
433,3,0.005,0.36799790164454516
433,3,0.01,0.8078216935902962
433,3,0.05,0.9999999360401137
434,3,0.0001,1.3100448265301878e-05
434,3,0.0005,0.0014401117651263728
434,3,0.001,0.009826961203837303
434,3,0.005,0.3693456209886047
434,3,0.01,0.8090511425931339
434,3,0.05,0.9999999389691553
435,3,0.0001,1.3190436383592186e-05
435,3,0.0005,0.001449574715780222
435,3,0.001,0.009887948382635847
435,3,0.005,0.37069280998014453
435,3,0.01,0.8102739320805397
435,3,0.05,0.9999999417646273
436,3,0.0001,1.3280831110962232e-05
436,3,0.0005,0.0014590766218833817
436,3,0.001,0.00994915598853574
436,3,0.005,0.37203945449576425
436,3,0.01,0.8114900851815818
436,3,0.05,0.999999944432592
437,3,0.0001,1.3371633322822873e-05
437,3,0.0005,0.0014686175427254256
437,3,0.001,0.010010584167466918
437,3,0.005,0.37338554049522554
437,3,0.01,0.8126996250998626
437,3,0.05,0.9999999469788385
438,3,0.0001,1.3462843894140875e-05
438,3,0.0005,0.0014781975374766887
438,3,0.001,0.010072233064199687
438,3,0.005,0.374731054021331
438,3,0.01,0.8139025751110025
438,3,0.05,0.9999999494088944
439,3,0.0001,1.3554463699660957e-05
439,3,0.0005,0.0014878166651880464
439,3,0.001,0.010134102822346946
439,3,0.005,0.37607598119979846
439,3,0.01,0.8150989585601548
439,3,0.05,0.999999951728037
440,3,0.0001,1.3646493613794775e-05
440,3,0.0005,0.0014974749847916913
440,3,0.001,0.010196193584367075
440,3,0.005,0.3774203082391364
440,3,0.01,0.8162887988595509
440,3,0.05,0.9999999539413058
441,3,0.0001,1.3738934510953982e-05
441,3,0.0005,0.0015071725551004667
441,3,0.001,0.010258505491567038
441,3,0.005,0.37876402143051036
441,3,0.01,0.8174721194860737
441,3,0.05,0.9999999560535121
442,3,0.0001,1.3831787264884099e-05
442,3,0.0005,0.0015169094348087553
442,3,0.001,0.010321038684104833
442,3,0.005,0.3801071071476161
442,3,0.01,0.8186489439788609
442,3,0.05,0.9999999580692498
443,3,0.0001,1.3925052749330646e-05
443,3,0.0005,0.001526685682492146
443,3,0.001,0.010383793300992594
443,3,0.005,0.38144955184653795
443,3,0.01,0.8198192959369377
443,3,0.05,0.9999999599929048
444,3,0.0001,1.4018731837706078e-05
444,3,0.0005,0.0015365013566074337
444,3,0.001,0.01044676948009915
444,3,0.005,0.3827913420656184
444,3,0.01,0.8209831990168781
444,3,0.05,0.999999961828665
445,3,0.0001,1.4112825402978757e-05
445,3,0.0005,0.0015463565154932857
445,3,0.001,0.010509967358153016
445,3,0.005,0.384132464425313
445,3,0.01,0.822140676930495
445,3,0.05,0.9999999635805285
446,3,0.0001,1.4207334318117049e-05
446,3,0.0005,0.0015562512173699083
446,3,0.001,0.010573387070744844
446,3,0.005,0.38547290562805414
446,3,0.01,0.8232917534425579
446,3,0.05,0.9999999652523124
447,3,0.0001,1.4302259455645228e-05
447,3,0.0005,0.0015661855203393804
447,3,0.001,0.010637028752330857
447,3,0.005,0.3868126524580986
447,3,0.01,0.8244364523685406
447,3,0.05,0.9999999668476611
448,3,0.0001,1.4397601687754502e-05
448,3,0.0005,0.0015761594823857639
448,3,0.001,0.010700892536234852
448,3,0.005,0.388151691781391
448,3,0.01,0.8255747975723947
448,3,0.05,0.999999968370054
449,3,0.0001,1.4493361886525058e-05
449,3,0.0005,0.001586173161375215
449,3,0.001,0.010764978554651417
449,3,0.005,0.3894900105454058
449,3,0.01,0.8267068129643529
449,3,0.05,0.9999999698228128
450,3,0.0001,1.4589540923704014e-05
450,3,0.0005,0.0015962266150559845
450,3,0.001,0.010829286938648597
450,3,0.005,0.3908275957790026
450,3,0.01,0.8278325224987587
450,3,0.05,0.9999999712091088
451,3,0.0001,1.4686139670816445e-05
451,3,0.0005,0.0016063199010588614
451,3,0.001,0.010893817818170892
451,3,0.005,0.392164434592268
451,3,0.01,0.8289519501719234
451,3,0.05,0.9999999725319693
452,3,0.0001,1.4783158998943335e-05
452,3,0.0005,0.001616453076896951
452,3,0.001,0.010958571322041366
452,3,0.005,0.3935005141763632
452,3,0.01,0.8300651200200109
452,3,0.05,0.9999999737942845
453,3,0.0001,1.4880599779054648e-05
453,3,0.0005,0.001626626199966008
453,3,0.001,0.011023547577965198
453,3,0.005,0.39483582180336496
453,3,0.01,0.831172056116949
453,3,0.05,0.9999999749988139
454,3,0.0001,1.4978462881676258e-05
454,3,0.0005,0.001636839327544548
454,3,0.001,0.011088746712531905
454,3,0.005,0.39617034482610736
454,3,0.01,0.8322727825723678
454,3,0.05,0.9999999761481912
455,3,0.0001,1.5076749177334037e-05
455,3,0.0005,0.0016470925167938466
455,3,0.001,0.011154168851218116
455,3,0.005,0.3975040706780175
455,3,0.01,0.8333673235295637
455,3,0.05,0.9999999772449312
456,3,0.0001,1.5175459535998748e-05
456,3,0.0005,0.001657385824758273
456,3,0.001,0.01121981411839057
456,3,0.005,0.39883698687295355
456,3,0.01,0.8344557031634905
456,3,0.05,0.9999999782914342
457,3,0.0001,1.5274594827641153e-05
457,3,0.0005,0.0016677193083651787
457,3,0.001,0.01128568263730867
457,3,0.005,0.40016908100503823
457,3,0.01,0.8355379456787768
457,3,0.05,0.9999999792899915
458,3,0.0001,1.537415592156588e-05
458,3,0.0005,0.0016780930244253423
458,3,0.001,0.011351774530127146
458,3,0.005,0.4015003407484905
458,3,0.01,0.8366140753077679
458,3,0.05,0.9999999802427909
459,3,0.0001,1.5474143687299602e-05
459,3,0.0005,0.0016885070296327465
459,3,0.001,0.011418089917899055
459,3,0.005,0.4028307538574565
459,3,0.01,0.837684116308595
459,3,0.05,0.9999999811519203
460,3,0.0001,1.5574558993591836e-05
460,3,0.0005,0.0016989613805649117
460,3,0.001,0.011484628920578
460,3,0.005,0.40416030816583826
460,3,0.01,0.8387480929632685
460,3,0.05,0.999999982019373
461,3,0.0001,1.5675402709414143e-05
461,3,0.0005,0.0017094561336830072
461,3,0.001,0.01155139165702146
461,3,0.005,0.4054889915871185
461,3,0.01,0.8398060295757976
461,3,0.05,0.9999999828470517
462,3,0.0001,1.5776675703071952e-05
462,3,0.0005,0.0017199913453319615
462,3,0.001,0.01161837824499301
462,3,0.005,0.40681679211418653
462,3,0.01,0.840857950470334
462,3,0.05,0.9999999836367726
463,3,0.0001,1.5878378842759666e-05
463,3,0.0005,0.001730567071740463
463,3,0.001,0.011685588801165103
463,3,0.005,0.4081436978191606
463,3,0.01,0.8419038799893406
463,3,0.05,0.9999999843902693
464,3,0.0001,1.5980512996338625e-05
464,3,0.0005,0.001741183369021293
464,3,0.001,0.011753023441122168
464,3,0.005,0.4094696968532068
464,3,0.01,0.8429438424917854
464,3,0.05,0.9999999851091966
465,3,0.0001,1.6083079031448122e-05
465,3,0.0005,0.001751840293171325
465,3,0.001,0.011820682279362837
465,3,0.005,0.4107947774463646
465,3,0.01,0.8439778623513591
465,3,0.05,0.9999999857951343
466,3,0.0001,1.6186077815505406e-05
466,3,0.0005,0.0017625379000718588
466,3,0.001,0.0118885654293025
466,3,0.005,0.41211892790735627
466,3,0.01,0.8450059639547169
466,3,0.05,0.9999999864495899
467,3,0.0001,1.628951021559466e-05
467,3,0.0005,0.0017732762454882867
467,3,0.001,0.01195667300327663
467,3,0.005,0.4134421366234087
467,3,0.01,0.8460281716997453
467,3,0.05,0.9999999870740026
468,3,0.0001,1.639337709857802e-05
468,3,0.0005,0.0017840553850706486
468,3,0.001,0.012025005112543119
468,3,0.005,0.414764392060063
468,3,0.01,0.8470445099938507
468,3,0.05,0.9999999876697461
469,3,0.0001,1.6497679330762516e-05
469,3,0.0005,0.0017948753743536328
469,3,0.001,0.012093561867284719
469,3,0.005,0.4160856827609911
469,3,0.01,0.8480550032522731
469,3,0.05,0.9999999882381313
470,3,0.0001,1.6602417778566192e-05
470,3,0.0005,0.0018057362687567968
470,3,0.001,0.012162343376611928
470,3,0.005,0.4174059973478036
470,3,0.01,0.8490596758964234
470,3,0.05,0.9999999887804099
